7, 1, 586, 523
9, 1, 610, 547
11, 1, 646, 580
13, 1, 638, 611
15, 1, 511, 598
17, 0, 486, 590
19, 0, 557, 573
21, 1, 655, 591
23, 1, 651, 593
25, 1, 716, 613
27, 1, 673, 650
29, 1, 654, 669
31, 1, 655, 669
33, 1, 697, 679
35, 1, 698, 675
37, 1, 662, 673
39, 1, 658, 674
41, 1, 764, 695
43, 1, 838, 724
45, 1, 869, 758
47, 1, 847, 795
49, 1, 788, 821
51, 1, 702, 808
53, 0, 693, 819
55, 0, 730, 797
57, 0, 691, 764
59, 0, 701, 730
61, 0, 685, 700
63, 0, 693, 700
65, 0, 701, 694
67, 0, 691, 694
69, 0, 694, 692
71, 0, 682, 692
73, 0, 705, 694
75, 0, 691, 692
77, 0, 688, 692
79, 0, 697, 692
81, 0, 740, 704
83, 1, 872, 737
85, 1, 959, 791
87, 1, 929, 839
89, 1, 937, 887
91, 1, 965, 932
93, 1, 876, 933
95, 0, 765, 910
97, 0, 727, 866
99, 0, 755, 827
101, 0, 690, 777
103, 0, 693, 726
105, 0, 771, 727
107, 0, 683, 718
109, 0, 688, 705
111, 0, 507, 668
113, 0, 489, 627
115, 0, 643, 602
117, 1, 685, 602
119, 1, 686, 602
121, 1, 725, 645
123, 1, 726, 693
125, 1, 695, 703
127, 1, 710, 708
129, 1, 737, 718
131, 1, 686, 710
133, 1, 699, 705
135, 1, 685, 703
137, 1, 716, 704
139, 1, 694, 696
141, 1, 703, 699
143, 1, 713, 702
145, 1, 719, 709
147, 1, 759, 717
149, 1, 735, 725
151, 1, 718, 728
153, 1, 726, 731
155, 1, 722, 732
157, 1, 733, 726
159, 1, 752, 730
161, 1, 757, 738
163, 1, 751, 743
165, 1, 745, 747
167, 1, 734, 747
169, 1, 745, 746
171, 1, 745, 744
173, 1, 740, 741
175, 1, 741, 741
177, 1, 727, 739
179, 1, 741, 738
181, 1, 711, 732
