4.29, 3357
4.29, 3379
4.29, 3382
4.29, 3365
4.27, 3352
4.28, 3360
4.29, 3339
4.12, 3280
4.99, 3515
5.54, 3890
7.84, 3796
8.80, 3408
8.40, 3626
8.85, 3431
10.81, 2831
13.50, 2346
15.71, 2070
17.45, 1885
17.73, 1862
18.65, 1701
21.15, 1577
23.31, 1459
23.40, 1490
21.15, 1610
20.04, 1603
21.57, 1530
23.79, 1415
25.33, 1320
26.50, 1279
27.76, 1203
28.72, 1162
30.24, 1118
31.84, 1083
33.28, 1032
34.58, 1003
36.21, 962
38.04, 909
38.99, 905
40.55, 925
42.33, 884
43.50, 853
44.58, 831
45.62, 816
47.55, 789
48.16, 793
49.14, 792
50.60, 768
50.87, 765
51.16, 768
51.86, 741
51.92, 739
51.89, 736
51.01, 763
49.48, 808
48.22, 789
47.55, 811
47.18, 814
47.17, 809
46.12, 852
45.76, 834
44.59, 852
44.12, 849
43.47, 858
42.84, 880
42.21, 869
41.45, 902
40.93, 933
40.36, 914
39.67, 960
38.94, 932
38.37, 954
37.63, 953
36.44, 980
35.73, 999
35.21, 1051
34.14, 1040
32.90, 1085
31.83, 1111
30.77, 1142
29.81, 1165
28.26, 1229
27.83, 1278
26.01, 1330
24.55, 1410
23.39, 1461
22.73, 1511
21.18, 1606
19.22, 1742
18.00, 1846
17.05, 1909
16.04, 2023
14.93, 2089
14.07, 2244
12.44, 2482
10.80, 2863
9.75, 3154
8.80, 3436
7.79, 3778
6.48, 3905
5.49, 3886
4.69, 3690
4.71, 3762
4.66, 3744
4.71, 3780
5.43, 3863
5.47, 3890
5.64, 3889
6.33, 3876
6.60, 3890
7.02, 3861
7.25, 3666
8.36, 3455
8.94, 3268
9.82, 2945
10.57, 2790
11.30, 2598
12.40, 2394
13.22, 2250
14.19, 2155
15.39, 2009
16.68, 1839
17.92, 1734
18.85, 1641
19.85, 1576
21.37, 1458
22.99, 1412
23.99, 1327
25.74, 1281
26.66, 1216
27.93, 1163
28.44, 1117
29.77, 1100
30.79, 1046
31.88, 1025
33.08, 1002
34.57, 955
35.75, 949
36.79, 930
38.19, 910
40.04, 882
41.37, 852
42.17, 834
43.22, 805
43.85, 808
45.29, 812
46.51, 791
47.38, 803
47.86, 788
48.47, 764
48.86, 763
49.45, 763
50.18, 744
50.84, 718
51.18, 718
51.33, 713
51.87, 692
51.94, 716
50.50, 739
48.91, 762
47.95, 792
46.94, 786
46.17, 825
45.17, 832
44.38, 831
42.79, 860
42.18, 851
41.28, 846
40.37, 865
39.73, 900
39.07, 892
38.02, 922
37.02, 922
36.36, 937
36.00, 963
35.25, 996
34.19, 1040
33.52, 1054
32.86, 1076
32.50, 1073
32.09, 1101
31.03, 1115
30.07, 1158
29.24, 1187
28.14, 1237
27.78, 1258
26.71, 1272
25.95, 1330
24.80, 1319
24.60, 1371
23.64, 1392
23.08, 1414
22.16, 1455
21.10, 1527
20.24, 1591
19.12, 1642
18.41, 1701
17.59, 1806
16.69, 1865
15.81, 1985
14.47, 2091
14.08, 2228
12.39, 2421
11.43, 2594
10.81, 2751
9.75, 2986
9.04, 3193
7.98, 3535
6.05, 3904
5.18, 3881
5.18, 3906
5.73, 3879
5.73, 3880
5.43, 3890
4.62, 3610
4.29, 3426
4.52, 3306
4.03, 3256
5.54, 3896
