7, 0, 703, 706
9, 0, 725, 711
11, 0, 709, 713
13, 0, 718, 713
15, 1, 783, 727
17, 1, 738, 734
19, 1, 779, 745
21, 1, 693, 742
23, 1, 692, 737
25, 1, 705, 721
27, 1, 716, 717
29, 1, 712, 703
31, 1, 703, 705
33, 1, 761, 719
35, 1, 703, 719
37, 1, 725, 720
39, 1, 737, 725
41, 1, 739, 733
43, 1, 796, 740
45, 1, 762, 751
47, 1, 779, 762
49, 1, 755, 766
51, 1, 755, 769
53, 1, 737, 757
55, 1, 741, 753
57, 1, 779, 753
59, 1, 893, 781
61, 1, 1071, 844
63, 1, 1117, 920
65, 1, 1135, 999
67, 1, 1105, 1064
69, 1, 945, 1074
71, 0, 897, 1067
73, 0, 873, 1022
75, 0, 886, 977
77, 0, 892, 930
79, 0, 922, 894
81, 0, 949, 904
83, 0, 928, 915
85, 0, 924, 923
87, 0, 818, 908
89, 0, 775, 878
91, 0, 789, 846
93, 0, 794, 820
95, 0, 769, 789
97, 0, 766, 778
99, 0, 754, 774
101, 0, 757, 768
103, 0, 763, 761
105, 0, 767, 761
107, 0, 807, 769
109, 0, 775, 773
111, 0, 789, 780
113, 0, 834, 794
115, 0, 843, 809
117, 0, 843, 816
119, 0, 811, 824
121, 0, 787, 823
123, 0, 764, 809
125, 0, 762, 793
127, 0, 757, 776
129, 0, 754, 764
131, 0, 752, 757
133, 0, 778, 760
135, 0, 746, 757
137, 0, 757, 757
139, 0, 722, 751
141, 0, 722, 745
143, 0, 735, 736
145, 0, 719, 731
147, 0, 712, 722
149, 0, 761, 729
151, 0, 705, 726
153, 0, 734, 726
155, 0, 685, 719
157, 0, 668, 710
159, 0, 676, 693
161, 0, 715, 695
163, 0, 617, 672
165, 0, 534, 642
167, 0, 495, 607
169, 0, 479, 568
171, 0, 494, 523
173, 0, 475, 495
175, 0, 483, 485
177, 0, 488, 483
179, 0, 475, 483
181, 0, 526, 489
