
0, 142
1, 143
2, 484
3, 528
4, 143
5, 377
6, 141
7, 142
8, 143
9, 144
10, 146
11, 137
12, 447
13, 141
14, 140
15, 141
16, 140
17, 198
18, 379
19, 423
20, 421
21, 730
22, 445
23, 423
24, 421
25, 599
26, 440
27, 399
28, 143
29, 142
30, 445
31, 143
32, 141
33, 139
34, 139
35, 143
36, 144
37, 141
38, 146
39, 448
40, 141
41, 145
42, 140
43, 141
44, 141
45, 143
46, 144
47, 144
48, 446
49, 141
50, 150
51, 154
52, 352
53, 486
54, 576
55, 531
56, 507
57, 834
58, 531
59, 554
60, 558
61, 855
62, 551
63, 533
64, 557
65, 549
66, 735
67, 555
68, 529
69, 537
70, 726
71, 490
72, 419
73, 248
74, 181
75, 248
76, 141
77, 155
78, 143
79, 447
80, 141
81, 140
82, 150
83, 140
84, 140
85, 142
86, 141
87, 141
88, 447
89, 140
90, 141
91, 197
92, 145
93, 141
94, 150
95, 158
96, 142
97, 465
98, 141
99, 142
100, 144
101, 527
102, 220
103, 280
104, 305
105, 281
106, 275
107, 151
108, 139
109, 139
110, 139
111, 142
112, 140
113, 141
114, 143
115, 435
116, 140
117, 143
118, 141
119, 144
120, 446
121, 143
122, 143
123, 145
124, 143
125, 220
126, 335
127, 271
128, 498
129, 837
130, 557
131, 557
132, 555
133, 579
134, 602
135, 603
136, 607
137, 607
138, 928
139, 626
140, 628
141, 627
142, 629
143, 941
144, 628
145, 603
146, 604
147, 603
148, 579
149, 578
150, 578
151, 560
152, 831
153, 465
154, 374
155, 309
156, 242
157, 167
158, 170
159, 167
160, 151
161, 463
162, 170
163, 157
164, 153
165, 156
166, 141
167, 147
168, 143
169, 142
170, 454
171, 156
172, 142
173, 157
174, 151
175, 448
176, 142
177, 141
178, 150
179, 142
