0, 544
1, 140
2, 602
3, 526
4, 141
5, 446
6, 509
7, 144
8, 139
9, 147
10, 446
11, 144
12, 141
13, 144
14, 139
15, 140
16, 142
17, 143
18, 196
19, 270
20, 512
21, 485
22, 466
23, 455
24, 771
25, 474
26, 464
27, 465
28, 503
29, 490
30, 401
31, 376
32, 144
33, 140
34, 143
35, 140
36, 142
37, 140
38, 141
39, 140
40, 144
41, 141
42, 142
43, 144
44, 144
45, 140
46, 139
47, 145
48, 141
49, 140
50, 139
51, 144
52, 142
53, 444
54, 143
55, 142
56, 141
57, 140
58, 141
59, 220
60, 483
61, 567
62, 903
63, 603
64, 555
65, 572
66, 607
67, 905
68, 601
69, 600
70, 627
71, 603
72, 601
73, 598
74, 601
75, 615
76, 595
77, 599
78, 600
79, 575
80, 552
81, 856
82, 532
83, 376
84, 283
85, 194
86, 474
87, 180
88, 150
89, 141
90, 144
91, 447
92, 139
93, 141
94, 140
95, 136
96, 447
97, 147
98, 140
99, 143
100, 178
101, 441
102, 143
103, 142
104, 140
105, 142
106, 147
107, 140
108, 143
109, 238
110, 448
111, 141
112, 224
113, 242
114, 240
115, 584
116, 312
117, 307
118, 303
119, 147
120, 141
121, 139
122, 142
123, 146
124, 446
125, 140
126, 143
127, 141
128, 140
129, 445
130, 144
131, 142
132, 146
133, 138
134, 141
135, 143
136, 140
137, 137
138, 445
139, 202
140, 181
141, 217
142, 302
143, 334
144, 440
145, 530
146, 529
147, 834
148, 569
149, 579
150, 581
151, 577
152, 581
153, 579
154, 601
155, 601
156, 596
157, 608
158, 603
159, 600
160, 600
161, 579
162, 579
163, 575
164, 550
165, 853
166, 544
167, 531
168, 506
169, 485
170, 584
171, 287
172, 179
173, 222
174, 497
175, 169
176, 152
177, 145
178, 144
179, 142
0, 162
1, 182
2, 601
3, 461
4, 141
5, 140
6, 142
7, 354
8, 901
9, 184
10, 139
11, 379
12, 139
13, 448
14, 142
15, 144
16, 145
17, 139
18, 486
19, 279
20, 476
21, 531
22, 459
23, 445
24, 465
25, 489
26, 466
27, 769
28, 486
29, 511
30, 465
31, 235
32, 148
33, 141
34, 143
35, 139
36, 448
37, 140
38, 138
39, 141
40, 142
41, 447
42, 140
43, 141
44, 144
45, 140
46, 143
47, 143
48, 141
49, 147
50, 442
51, 145
52, 141
53, 145
54, 141
55, 142
56, 140
57, 143
58, 139
59, 522
60, 419
61, 624
62, 596
63, 580
64, 548
65, 599
66, 605
67, 604
68, 902
69, 599
70, 616
71, 606
72, 597
73, 904
74, 623
75, 607
76, 601
77, 595
78, 601
79, 588
80, 551
81, 548
82, 745
83, 445
84, 358
85, 276
86, 180
87, 451
88, 143
89, 140
90, 141
91, 137
92, 140
93, 141
94, 168
95, 144
96, 449
97, 144
98, 143
99, 198
100, 145
101, 445
102, 140
103, 199
104, 141
105, 156
106, 143
107, 152
108, 145
109, 143
110, 143
111, 142
112, 246
113, 305
114, 245
115, 307
116, 311
117, 276
118, 243
119, 146
120, 143
121, 144
122, 141
123, 140
124, 147
125, 141
126, 144
127, 141
128, 142
129, 146
130, 141
131, 144
132, 143
133, 136
134, 144
135, 143
136, 140
137, 144
138, 336
139, 157
140, 146
141, 306
142, 191
143, 348
144, 463
145, 531
146, 533
147, 558
148, 570
149, 553
150, 575
151, 573
152, 590
153, 601
154, 605
155, 575
156, 604
157, 605
158, 574
159, 601
160, 578
161, 576
162, 579
163, 578
164, 555
165, 550
166, 850
167, 532
168, 529
169, 443
170, 338
171, 501
172, 203
173, 180
174, 167
175, 161
176, 452
177, 183
178, 169
179, 149
0, 141
1, 487
2, 906
3, 377
4, 141
5, 140
6, 141
7, 660
8, 603
9, 150
10, 144
11, 216
12, 442
13, 143
14, 140
15, 144
16, 142
17, 372
18, 158
19, 497
20, 507
21, 483
22, 440
23, 465
24, 486
25, 485
26, 457
27, 764
28, 567
29, 505
30, 484
31, 268
32, 504
33, 143
34, 144
35, 145
36, 141
37, 144
38, 143
39, 142
40, 142
41, 140
42, 141
43, 144
44, 140
45, 139
46, 449
47, 142
48, 137
49, 143
50, 136
51, 141
52, 145
53, 142
54, 144
55, 144
56, 140
57, 141
58, 156
59, 355
60, 635
61, 673
62, 927
63, 615
64, 554
65, 612
66, 598
67, 607
68, 598
69, 614
70, 599
71, 602
72, 604
73, 903
74, 625
75, 623
76, 600
77, 603
78, 602
79, 577
80, 555
81, 555
82, 533
83, 356
84, 224
85, 199
86, 198
87, 184
88, 141
89, 144
90, 145
91, 142
92, 144
93, 446
94, 144
95, 141
96, 144
97, 143
98, 443
99, 144
100, 144
101, 145
102, 136
103, 443
104, 220
105, 141
106, 143
107, 155
108, 463
109, 142
110, 140
111, 142
112, 146
113, 634
114, 310
115, 311
116, 333
117, 306
118, 427
119, 151
120, 140
121, 144
122, 143
123, 442
124, 141
125, 144
126, 138
127, 143
128, 144
129, 139
130, 142
131, 146
132, 446
133, 142
134, 140
135, 144
136, 139
137, 141
138, 141
139, 143
140, 146
141, 219
142, 356
143, 379
144, 465
145, 509
146, 527
147, 533
148, 554
149, 555
150, 575
151, 595
152, 578
153, 599
154, 576
155, 575
156, 604
157, 600
158, 600
159, 601
160, 585
161, 580
162, 576
163, 575
164, 554
165, 569
166, 837
167, 533
168, 507
169, 315
170, 242
171, 525
172, 222
173, 171
174, 151
175, 162
176, 453
177, 148
178, 145
179, 149
