793.99, 1676, 1967
788.66, 1705, 1860
783.32, 1685, 1904
778.21, 1672, 1809
772.88, 1721, 1794
767.32, 1683, 1815
761.98, 1670, 1816
756.87, 1727, 1840
751.31, 1645, 1846
745.98, 1634, 1864
740.65, 1620, 1836
735.31, 1533, 1751
729.98, 1566, 1739
724.64, 1688, 1765
719.31, 1776, 1777
713.97, 1734, 1843
708.64, 1673, 1904
703.30, 1624, 1890
698.19, 1633, 1801
692.63, 1547, 1915
687.30, 1537, 1877
681.96, 1551, 1902
676.63, 1553, 1933
671.29, 1594, 2072
665.96, 1588, 2046
660.85, 1557, 2004
655.51, 1505, 2007
650.18, 1548, 2060
644.84, 1477, 2077
639.51, 1530, 1938
633.95, 1495, 1872
628.84, 1474, 1754
623.28, 1491, 1805
618.17, 1516, 1874
613.06, 1550, 1895
607.72, 1554, 1829
602.39, 1541, 1870
597.05, 1544, 1901
591.72, 1527, 1923
586.38, 1525, 1938
580.82, 1538, 1926
575.27, 1454, 1865
569.93, 1427, 1893
564.60, 1578, 1881
559.26, 1575, 1875
553.93, 1624, 1877
548.59, 1617, 1887
543.26, 1550, 1902
537.92, 1559, 1965
532.81, 1599, 1958
527.25, 1612, 2004
521.92, 1575, 2041
516.81, 1617, 1881
511.47, 1553, 1780
506.14, 1577, 1854
500.58, 1555, 1839
495.25, 1576, 1900
489.91, 1573, 1888
484.58, 1552, 1885
479.24, 1537, 1916
473.91, 1595, 1895
468.35, 1568, 2127
463.24, 1515, 2540
457.90, 1909, 2713
452.57, 2531, 2711
447.01, 2701, 2724
441.90, 2687, 2719
436.34, 2722, 2723
431.23, 2722, 2729
425.89, 2714, 2728
420.34, 2703, 2705
415.00, 2705, 2607
409.89, 2661, 2369
404.33, 2463, 1949
399.22, 1745, 1943
393.88, 1565, 1879
388.77, 1566, 1783
383.22, 1563, 1728
377.88, 1564, 1769
372.55, 1552, 2301
367.21, 1533, 2596
361.88, 2087, 2711
356.54, 2553, 2725
351.21, 2695, 2721
345.87, 2686, 2720
340.54, 2696, 2717
335.20, 2693, 2723
329.87, 2694, 2728
324.31, 2693, 2707
319.20, 2709, 2565
313.86, 2625, 2065
308.53, 2322, 1784
303.19, 1666, 1795
297.86, 1599, 1785
292.52, 1575, 1776
287.19, 1579, 1819
281.85, 1617, 1822
276.52, 1594, 1847
271.18, 1593, 1803
265.85, 1652, 1843
260.52, 1585, 1868
255.18, 1582, 1832
249.85, 1617, 1774
244.51, 1579, 1788
239.18, 1597, 1805
233.84, 1567, 1893
228.51, 1528, 1894
223.17, 1594, 1911
217.84, 1619, 1970
212.50, 1638, 1928
206.95, 1643, 1900
201.83, 1609, 1929
196.50, 1541, 1972
190.94, 1575, 2017
185.83, 1618, 1941
180.27, 1603, 1909
175.16, 1645, 1895
169.60, 1597, 1918
164.49, 1539, 1968
159.15, 1464, 2025
153.82, 1491, 1930
148.26, 1515, 1890
142.93, 1527, 1867
137.82, 1556, 1951
132.70, 1630, 1894
127.15, 1650, 1932
121.81, 1620, 1989
116.48, 1675, 1942
111.36, 1712, 1929
105.81, 1674, 1928
100.69, 1661, 1952
95.14, 1654, 1874
90.02, 1626, 1882
84.47, 1590, 1897
79.35, 1583, 1878
73.80, 1559, 1801
68.24, 1610, 1830
63.13, 1629, 1833
58.02, 1571, 1875
52.46, 1595, 1843
47.35, 1589, 1858
41.79, 1620, 1836
36.45, 1595, 1866
30.90, 1533, 1847
25.78, 1514, 1892
20.45, 1563, 1898
15.12, 1590, 1955
9.78, 1626, 1973
4.45, 1590, 1918
-0.89, 1567, 1887
-6.45, 1582, 1873
-8.67, 1468, 1865
-7.34, 1324, 1607
-3.78, 1577, 1866
2.00, 1566, 1894
7.56, 1591, 1921
12.89, 1605, 1966
18.45, 1571, 1935
23.56, 1540, 1887
28.90, 1512, 1874
34.45, 1531, 1851
39.79, 1624, 1895
44.90, 1640, 1862
50.24, 1617, 1892
55.35, 1622, 1871
